dataset,dim,bound_estimator,correction,query_id,corrected_pred,sigma_j_mean,residual_rmse,std_resid_std,adaptive_depth,oracle_depth,best_fixed_depth,stopped_by_bound,false_safe,recall,difficulty
isotropic,768,ADC,none,26,1352,57.00,50.76,0.000,1000,506,100,true,false,1.000,hard
isotropic,768,ADC,none,27,1554,57.00,83.37,0.000,70,999,100,true,true,0.400,easy
isotropic,768,ADC,none,28,1387,57.00,51.13,0.000,1000,661,100,true,false,1.000,medium
isotropic,768,ADC,none,29,1504,57.00,69.71,0.000,166,620,100,true,true,0.200,easy
isotropic,768,ADC,none,30,1475,57.00,63.68,0.000,400,545,100,true,true,0.600,easy
isotropic,768,ADC,none,31,1507,57.00,70.68,0.000,132,807,100,true,true,0.400,hard
isotropic,768,ADC,none,32,1489,57.00,65.78,0.000,264,893,100,true,true,0.500,hard
isotropic,768,ADC,none,33,1660,57.00,105.4,0.000,24,996,20,true,true,0.300,hard
isotropic,768,ADC,none,34,1508,57.00,69.37,0.000,222,709,100,true,true,0.600,hard
isotropic,768,ADC,none,35,1389,57.00,51.52,0.000,950,544,100,true,false,0.800,easy
isotropic,768,ADC,none,36,1408,57.00,52.45,0.000,906,824,100,true,false,0.900,hard
isotropic,768,ADC,none,37,1454,57.00,61.46,0.000,278,620,100,true,true,0.700,hard
isotropic,768,ADC,none,38,1437,57.00,58.48,0.000,418,521,100,true,true,0.800,medium
isotropic,768,ADC,none,39,1430,57.00,58.09,0.000,390,538,100,true,true,0.700,easy
isotropic,768,ADC,none,40,1443,57.00,60.58,0.000,222,228,100,true,true,0.900,medium
isotropic,768,ADC,none,41,1507,57.00,73.27,0.000,98,964,100,true,true,0.600,hard
isotropic,768,ADC,none,42,1468,57.00,65.30,0.000,140,707,100,true,true,0.500,hard
isotropic,768,ADC,none,43,1495,57.00,71.51,0.000,68,714,100,true,true,0.600,hard
isotropic,768,ADC,none,44,1455,57.00,59.51,0.000,258,551,100,true,true,0.700,medium
isotropic,768,ADC,none,45,1394,57.00,52.14,0.000,1000,799,100,true,false,0.800,medium
isotropic,768,ADC,none,46,1405,57.00,56.68,0.000,520,879,100,true,true,0.800,medium
isotropic,768,ADC,none,47,1461,57.00,63.18,0.000,368,582,100,true,true,0.500,medium
isotropic,768,ADC,none,48,1505,57.00,71.83,0.000,206,510,100,true,true,0.600,easy
isotropic,768,ADC,none,49,1552,57.00,80.78,0.000,46,705,50,true,true,0.500,hard
isotropic,768,ADC,none,50,1500,57.00,69.22,0.000,200,799,50,true,true,0.500,easy
isotropic,768,ADC,none,51,1434,57.00,58.41,0.000,368,349,100,true,false,0.900,easy
isotropic,768,ADC,none,52,1471,57.00,68.43,0.000,84,737,100,true,true,0.500,hard
isotropic,768,ADC,none,53,1416,57.00,59.03,0.000,394,799,100,true,true,0.800,hard
isotropic,768,ADC,none,54,1474,57.00,66.85,0.000,130,423,100,true,true,0.800,medium
isotropic,768,ADC,none,55,1460,57.00,64.51,0.000,190,588,100,true,true,0.600,hard
isotropic,768,ADC,none,56,1539,57.00,79.71,0.000,66,980,50,true,true,0.400,medium
isotropic,768,ADC,none,57,1540,57.00,78.19,0.000,66,949,100,true,true,0.300,medium
isotropic,768,ADC,none,58,1521,57.00,73.03,0.000,122,331,50,true,true,0.700,hard
isotropic,768,ADC,none,59,1493,57.00,66.95,0.000,340,535,100,true,true,0.500,easy
isotropic,768,ADC,none,60,1489,57.00,66.62,0.000,156,589,100,true,true,0.700,easy
isotropic,768,ADC,none,61,1453,57.00,60.11,0.000,420,928,100,true,true,0.700,hard
isotropic,768,ADC,none,62,1476,57.00,66.04,0.000,92,646,100,true,true,0.600,easy
isotropic,768,ADC,none,63,1475,57.00,65.77,0.000,94,658,100,true,true,0.700,medium
isotropic,768,ADC,none,64,1494,57.00,70.46,0.000,64,484,100,true,true,0.600,medium
isotropic,768,ADC,none,65,1432,57.00,58.56,0.000,596,779,100,true,true,0.800,hard
isotropic,768,ADC,none,66,1401,57.00,55.02,0.000,186,185,100,true,false,1.000,medium
isotropic,768,ADC,none,67,1439,57.00,59.80,0.000,324,830,100,true,true,0.600,medium
isotropic,768,ADC,none,68,1462,57.00,60.29,0.000,236,999,100,true,true,0.900,easy
isotropic,768,ADC,none,69,1501,57.00,69.66,0.000,86,669,100,true,true,0.600,hard
isotropic,768,ADC,none,70,1538,57.00,76.13,0.000,54,414,100,true,true,0.500,hard
isotropic,768,ADC,none,71,1501,57.00,72.64,0.000,80,253,100,true,true,0.400,easy
isotropic,768,ADC,none,72,1470,57.00,65.76,0.000,98,746,100,true,true,0.800,medium
isotropic,768,ADC,none,73,1406,57.00,53.49,0.000,556,556,100,true,false,0.900,easy
isotropic,768,ADC,none,74,1490,57.00,67.94,0.000,288,838,100,true,true,0.500,medium
isotropic,768,ADC,none,75,1438,57.00,58.99,0.000,184,989,50,true,true,0.500,hard
isotropic,768,ADC,none,76,1493,57.00,70.08,0.000,108,938,100,true,true,0.400,hard
isotropic,768,ADC,none,77,1474,57.00,64.95,0.000,226,288,100,true,true,0.500,easy
isotropic,768,ADC,none,78,1406,57.00,55.24,0.000,512,443,100,true,false,1.000,medium
isotropic,768,ADC,none,79,1584,57.00,87.49,0.000,62,694,20,true,true,0.200,easy
isotropic,768,ADC,bonferroni,0,1498,57.00,70.48,0.000,988,156,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,1,1410,57.00,54.29,0.000,1000,760,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,2,1546,57.00,78.38,0.000,986,242,100,true,false,0.800,easy
isotropic,768,ADC,bonferroni,3,1512,57.00,70.43,0.000,990,529,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,4,1422,57.00,56.40,0.000,998,393,100,true,false,0.900,medium
isotropic,768,ADC,bonferroni,5,1449,57.00,63.07,0.000,996,628,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,6,1486,57.00,66.67,0.000,996,765,100,true,false,0.900,medium
isotropic,768,ADC,bonferroni,7,1509,57.00,71.73,0.000,992,303,100,true,false,0.900,medium
isotropic,768,ADC,bonferroni,8,1538,57.00,77.69,0.000,986,442,100,true,false,0.800,medium
isotropic,768,ADC,bonferroni,9,1462,57.00,63.40,0.000,998,616,100,true,false,0.800,hard
isotropic,768,ADC,bonferroni,10,1490,57.00,68.22,0.000,996,480,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,11,1473,57.00,66.49,0.000,996,979,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,12,1376,57.00,50.42,0.000,1000,699,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,13,1461,57.00,62.28,0.000,998,895,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,14,1454,57.00,60.98,0.000,998,341,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,15,1445,57.00,60.07,0.000,998,526,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,16,1538,57.00,78.42,0.000,978,636,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,17,1496,57.00,69.09,0.000,992,459,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,18,1467,57.00,64.13,0.000,998,314,100,true,false,0.700,hard
isotropic,768,ADC,bonferroni,19,1498,57.00,69.96,0.000,992,397,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,20,1448,57.00,60.23,0.000,998,507,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,21,1574,57.00,87.76,0.000,948,363,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,22,1508,57.00,72.76,0.000,980,911,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,23,1468,57.00,64.35,0.000,998,486,100,true,false,0.800,medium
isotropic,768,ADC,bonferroni,24,1445,57.00,60.93,0.000,992,942,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,25,1425,57.00,56.87,0.000,998,439,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,26,1352,57.00,50.76,0.000,1000,506,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,27,1554,57.00,83.37,0.000,968,999,100,true,true,0.800,easy
isotropic,768,ADC,bonferroni,28,1387,57.00,51.13,0.000,1000,661,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,29,1504,57.00,69.71,0.000,996,620,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,30,1475,57.00,63.68,0.000,998,545,100,true,false,0.800,easy
isotropic,768,ADC,bonferroni,31,1507,57.00,70.68,0.000,986,807,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,32,1489,57.00,65.78,0.000,996,893,100,true,false,0.800,hard
isotropic,768,ADC,bonferroni,33,1660,57.00,105.4,0.000,776,996,100,true,true,0.900,hard
isotropic,768,ADC,bonferroni,34,1508,57.00,69.37,0.000,982,709,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,35,1389,57.00,51.52,0.000,1000,544,100,true,false,0.800,easy
isotropic,768,ADC,bonferroni,36,1408,57.00,52.45,0.000,1000,824,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,37,1454,57.00,61.46,0.000,998,620,100,true,false,0.800,hard
isotropic,768,ADC,bonferroni,38,1437,57.00,58.48,0.000,1000,521,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,39,1430,57.00,58.09,0.000,998,538,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,40,1443,57.00,60.58,0.000,998,228,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,41,1507,57.00,73.27,0.000,992,964,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,42,1468,57.00,65.30,0.000,994,707,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,43,1495,57.00,71.51,0.000,992,714,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,44,1455,57.00,59.51,0.000,998,551,100,true,false,0.900,medium
isotropic,768,ADC,bonferroni,45,1394,57.00,52.14,0.000,1000,799,100,true,false,0.800,medium
isotropic,768,ADC,bonferroni,46,1405,57.00,56.68,0.000,998,879,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,47,1461,57.00,63.18,0.000,998,582,100,true,false,0.500,medium
isotropic,768,ADC,bonferroni,48,1505,57.00,71.83,0.000,996,510,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,49,1552,57.00,80.78,0.000,974,705,100,true,false,0.800,hard
isotropic,768,ADC,bonferroni,50,1500,57.00,69.22,0.000,998,799,100,true,false,0.600,easy
isotropic,768,ADC,bonferroni,51,1434,57.00,58.41,0.000,1000,349,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,52,1471,57.00,68.43,0.000,992,737,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,53,1416,57.00,59.03,0.000,998,799,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,54,1474,57.00,66.85,0.000,994,423,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,55,1460,57.00,64.51,0.000,994,588,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,56,1539,57.00,79.71,0.000,984,980,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,57,1540,57.00,78.19,0.000,986,949,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,58,1521,57.00,73.03,0.000,994,331,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,59,1493,57.00,66.95,0.000,998,535,100,true,false,0.600,easy
isotropic,768,ADC,bonferroni,60,1489,57.00,66.62,0.000,994,589,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,61,1453,57.00,60.11,0.000,1000,928,100,true,false,0.700,hard
isotropic,768,ADC,bonferroni,62,1476,57.00,66.04,0.000,988,646,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,63,1475,57.00,65.77,0.000,992,658,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,64,1494,57.00,70.46,0.000,994,484,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,65,1432,57.00,58.56,0.000,1000,779,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,66,1401,57.00,55.02,0.000,998,185,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,67,1439,57.00,59.80,0.000,998,830,100,true,false,0.800,medium
isotropic,768,ADC,bonferroni,68,1462,57.00,60.29,0.000,998,999,100,true,true,0.900,easy
isotropic,768,ADC,bonferroni,69,1501,57.00,69.66,0.000,990,669,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,70,1538,57.00,76.13,0.000,986,414,100,true,false,0.900,hard
isotropic,768,ADC,bonferroni,71,1501,57.00,72.64,0.000,990,253,100,true,false,1.000,easy
isotropic,768,ADC,bonferroni,72,1470,57.00,65.76,0.000,996,746,100,true,false,0.900,medium
isotropic,768,ADC,bonferroni,73,1406,57.00,53.49,0.000,1000,556,100,true,false,0.900,easy
isotropic,768,ADC,bonferroni,74,1490,57.00,67.94,0.000,996,838,100,true,false,0.900,medium
isotropic,768,ADC,bonferroni,75,1438,57.00,58.99,0.000,998,989,100,true,false,1.000,hard
isotropic,768,ADC,bonferroni,76,1493,57.00,70.08,0.000,994,938,100,true,false,0.800,hard
isotropic,768,ADC,bonferroni,77,1474,57.00,64.95,0.000,998,288,100,true,false,0.800,easy
isotropic,768,ADC,bonferroni,78,1406,57.00,55.24,0.000,1000,443,100,true,false,1.000,medium
isotropic,768,ADC,bonferroni,79,1584,57.00,87.49,0.000,946,694,100,true,false,1.000,easy
isotropic,768,HAMMING,none,0,1497,67.67,55.03,0.000,1000,156,100,true,false,1.000,easy
isotropic,768,HAMMING,none,1,1449,67.67,90.60,0.000,1000,760,100,true,false,1.000,easy
isotropic,768,HAMMING,none,2,1479,67.67,64.37,0.000,1000,242,100,true,false,0.800,easy
isotropic,768,HAMMING,none,3,1459,67.67,56.59,0.000,1000,529,100,true,false,0.900,easy
isotropic,768,HAMMING,none,4,1441,67.67,81.58,0.000,998,393,100,true,false,0.900,medium
isotropic,768,HAMMING,none,5,1444,67.67,71.52,0.000,996,628,100,true,false,1.000,easy
isotropic,768,HAMMING,none,6,1439,67.67,56.38,0.000,1000,765,100,true,false,0.900,medium
isotropic,768,HAMMING,none,7,1485,67.67,54.29,0.000,1000,303,100,true,false,0.900,medium
isotropic,768,HAMMING,none,8,1444,67.67,62.65,0.000,1000,442,100,true,false,0.800,medium
isotropic,768,HAMMING,none,9,1434,67.67,66.13,0.000,1000,616,100,true,false,0.800,hard
isotropic,768,HAMMING,none,10,1459,67.67,56.99,0.000,1000,480,100,true,false,0.900,hard
isotropic,768,HAMMING,none,11,1459,67.67,62.15,0.000,1000,979,100,true,false,0.900,easy
isotropic,768,HAMMING,none,12,1436,67.67,109.1,0.000,1000,699,100,true,false,1.000,medium
isotropic,768,HAMMING,none,13,1423,67.67,64.22,0.000,1000,895,100,true,false,0.900,hard
isotropic,768,HAMMING,none,14,1477,67.67,66.85,0.000,998,341,100,true,false,1.000,easy
isotropic,768,HAMMING,none,15,1436,67.67,72.34,0.000,998,526,100,true,false,1.000,easy
isotropic,768,HAMMING,none,16,1451,67.67,60.29,0.000,1000,636,100,true,false,0.900,easy
isotropic,768,HAMMING,none,17,1421,67.67,54.94,0.000,1000,459,100,true,false,1.000,medium
isotropic,768,HAMMING,none,18,1441,67.67,61.85,0.000,998,314,100,true,false,0.700,hard
isotropic,768,HAMMING,none,19,1485,67.67,54.20,0.000,1000,397,100,true,false,1.000,hard
isotropic,768,HAMMING,none,20,1436,67.67,70.21,0.000,996,507,100,true,false,1.000,easy
isotropic,768,HAMMING,none,21,1469,67.67,74.57,0.000,1000,363,100,true,false,1.000,medium
isotropic,768,HAMMING,none,22,1408,67.67,57.82,0.000,1000,911,100,true,false,1.000,medium
isotropic,768,HAMMING,none,23,1477,67.67,63.10,0.000,1000,486,100,true,false,0.800,medium
isotropic,768,HAMMING,none,24,1487,67.67,69.52,0.000,1000,942,100,true,false,1.000,hard
isotropic,768,HAMMING,none,25,1472,67.67,80.00,0.000,996,439,100,true,false,1.000,medium
isotropic,768,HAMMING,none,26,1459,67.67,128.1,0.000,242,506,100,true,true,0.700,hard
isotropic,768,HAMMING,none,27,1469,67.67,66.39,0.000,1000,999,100,true,false,0.900,easy
isotropic,768,HAMMING,none,28,1464,67.67,101.0,0.000,972,661,100,true,false,1.000,medium
isotropic,768,HAMMING,none,29,1449,67.67,56.39,0.000,1000,620,100,true,false,0.900,easy
isotropic,768,HAMMING,none,30,1469,67.67,59.22,0.000,1000,545,100,true,false,0.800,easy
isotropic,768,HAMMING,none,31,1444,67.67,55.01,0.000,1000,807,100,true,false,1.000,hard
isotropic,768,HAMMING,none,32,1439,67.67,56.70,0.000,1000,893,100,true,false,0.800,hard
isotropic,768,HAMMING,none,33,1472,67.67,126.0,0.000,1000,996,100,true,false,0.900,hard
isotropic,768,HAMMING,none,34,1454,67.67,54.14,0.000,1000,709,100,true,false,1.000,hard
isotropic,768,HAMMING,none,35,1482,67.67,102.9,0.000,974,544,100,true,false,0.800,easy
isotropic,768,HAMMING,none,36,1441,67.67,87.23,0.000,980,824,100,true,false,0.900,hard
isotropic,768,HAMMING,none,37,1469,67.67,64.47,0.000,1000,620,100,true,false,0.800,hard
isotropic,768,HAMMING,none,38,1462,67.67,74.47,0.000,998,521,100,true,false,1.000,medium
isotropic,768,HAMMING,none,39,1456,67.67,80.81,0.000,996,538,100,true,false,0.900,easy
isotropic,768,HAMMING,none,40,1428,67.67,70.97,0.000,1000,228,100,true,false,1.000,medium
isotropic,768,HAMMING,none,41,1436,67.67,55.07,0.000,1000,964,100,true,false,0.900,hard
isotropic,768,HAMMING,none,42,1395,67.67,61.46,0.000,1000,707,100,true,false,1.000,hard
isotropic,768,HAMMING,none,43,1467,67.67,56.27,0.000,1000,714,100,true,false,0.900,hard
isotropic,768,HAMMING,none,44,1456,67.67,63.53,0.000,1000,551,100,true,false,0.900,medium
isotropic,768,HAMMING,none,45,1454,67.67,103.0,0.000,988,799,100,true,false,0.800,medium
isotropic,768,HAMMING,none,46,1459,67.67,93.55,0.000,912,879,100,true,false,1.000,medium
isotropic,768,HAMMING,none,47,1416,67.67,66.01,0.000,1000,582,100,true,false,0.500,medium
isotropic,768,HAMMING,none,48,1474,67.67,55.18,0.000,1000,510,100,true,false,0.900,easy
isotropic,768,HAMMING,none,49,1439,67.67,63.92,0.000,1000,705,100,true,false,0.800,hard
isotropic,768,HAMMING,none,50,1449,67.67,54.24,0.000,1000,799,100,true,false,0.600,easy
isotropic,768,HAMMING,none,51,1446,67.67,75.51,0.000,998,349,100,true,false,0.900,easy
isotropic,768,HAMMING,none,52,1469,67.67,62.35,0.000,1000,737,100,true,false,1.000,hard
isotropic,768,HAMMING,none,53,1441,67.67,89.36,0.000,982,799,100,true,false,1.000,hard
isotropic,768,HAMMING,none,54,1423,67.67,60.45,0.000,1000,423,100,true,false,1.000,medium
isotropic,768,HAMMING,none,55,1446,67.67,68.26,0.000,1000,588,100,true,false,0.900,hard
isotropic,768,HAMMING,none,56,1454,67.67,57.84,0.000,1000,980,100,true,false,1.000,medium
isotropic,768,HAMMING,none,57,1462,67.67,60.66,0.000,1000,949,100,true,false,1.000,medium
isotropic,768,HAMMING,none,58,1439,67.67,56.00,0.000,1000,331,100,true,false,1.000,hard
isotropic,768,HAMMING,none,59,1451,67.67,55.56,0.000,1000,535,100,true,false,0.600,easy
isotropic,768,HAMMING,none,60,1434,67.67,56.93,0.000,1000,589,100,true,false,1.000,easy
isotropic,768,HAMMING,none,61,1462,67.67,66.97,0.000,1000,928,100,true,false,0.700,hard
isotropic,768,HAMMING,none,62,1428,67.67,59.59,0.000,1000,646,100,true,false,1.000,easy
isotropic,768,HAMMING,none,63,1477,67.67,59.45,0.000,1000,658,100,true,false,1.000,medium
isotropic,768,HAMMING,none,64,1431,67.67,56.18,0.000,1000,484,100,true,false,1.000,medium
isotropic,768,HAMMING,none,65,1434,67.67,73.87,0.000,1000,779,100,true,false,1.000,hard
isotropic,768,HAMMING,none,66,1436,67.67,95.51,0.000,822,185,100,true,false,1.000,medium
isotropic,768,HAMMING,none,67,1479,67.67,72.72,0.000,998,830,100,true,false,0.800,medium
isotropic,768,HAMMING,none,68,1428,67.67,62.14,0.000,1000,999,100,true,false,1.000,easy
isotropic,768,HAMMING,none,69,1439,67.67,55.52,0.000,1000,669,100,true,false,1.000,hard
isotropic,768,HAMMING,none,70,1436,67.67,58.46,0.000,1000,414,100,true,false,0.900,hard
isotropic,768,HAMMING,none,71,1464,67.67,57.36,0.000,1000,253,100,true,false,1.000,easy
isotropic,768,HAMMING,none,72,1446,67.67,63.93,0.000,1000,746,100,true,false,0.900,medium
isotropic,768,HAMMING,none,73,1434,67.67,91.11,0.000,998,556,100,true,false,0.900,easy
isotropic,768,HAMMING,none,74,1454,67.67,54.90,0.000,1000,838,100,true,false,0.900,medium
isotropic,768,HAMMING,none,75,1446,67.67,75.10,0.000,1000,989,100,true,false,1.000,hard
isotropic,768,HAMMING,none,76,1472,67.67,57.78,0.000,1000,938,100,true,false,0.800,hard
isotropic,768,HAMMING,none,77,1485,67.67,60.31,0.000,1000,288,100,true,false,0.800,easy
isotropic,768,HAMMING,none,78,1431,67.67,92.97,0.000,1000,443,100,true,false,1.000,medium
isotropic,768,HAMMING,none,79,1456,67.67,82.82,0.000,1000,694,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,0,1497,67.67,55.03,0.000,1000,156,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,1,1449,67.67,90.60,0.000,1000,760,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,2,1479,67.67,64.37,0.000,1000,242,100,true,false,0.800,easy
isotropic,768,HAMMING,bonferroni,3,1459,67.67,56.59,0.000,1000,529,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,4,1441,67.67,81.58,0.000,998,393,100,true,false,0.900,medium
isotropic,768,HAMMING,bonferroni,5,1444,67.67,71.52,0.000,1000,628,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,6,1439,67.67,56.38,0.000,1000,765,100,true,false,0.900,medium
isotropic,768,HAMMING,bonferroni,7,1485,67.67,54.29,0.000,1000,303,100,true,false,0.900,medium
isotropic,768,HAMMING,bonferroni,8,1444,67.67,62.65,0.000,1000,442,100,true,false,0.800,medium
isotropic,768,HAMMING,bonferroni,9,1434,67.67,66.13,0.000,1000,616,100,true,false,0.800,hard
isotropic,768,HAMMING,bonferroni,10,1459,67.67,56.99,0.000,1000,480,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,11,1459,67.67,62.15,0.000,1000,979,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,12,1436,67.67,109.1,0.000,1000,699,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,13,1423,67.67,64.22,0.000,1000,895,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,14,1477,67.67,66.85,0.000,1000,341,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,15,1436,67.67,72.34,0.000,1000,526,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,16,1451,67.67,60.29,0.000,1000,636,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,17,1421,67.67,54.94,0.000,1000,459,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,18,1441,67.67,61.85,0.000,1000,314,100,true,false,0.700,hard
isotropic,768,HAMMING,bonferroni,19,1485,67.67,54.20,0.000,1000,397,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,20,1436,67.67,70.21,0.000,1000,507,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,21,1469,67.67,74.57,0.000,1000,363,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,22,1408,67.67,57.82,0.000,1000,911,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,23,1477,67.67,63.10,0.000,1000,486,100,true,false,0.800,medium
isotropic,768,HAMMING,bonferroni,24,1487,67.67,69.52,0.000,1000,942,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,25,1472,67.67,80.00,0.000,1000,439,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,26,1459,67.67,128.1,0.000,992,506,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,27,1469,67.67,66.39,0.000,1000,999,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,28,1464,67.67,101.0,0.000,998,661,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,29,1449,67.67,56.39,0.000,1000,620,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,30,1469,67.67,59.22,0.000,1000,545,100,true,false,0.800,easy
isotropic,768,HAMMING,bonferroni,31,1444,67.67,55.01,0.000,1000,807,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,32,1439,67.67,56.70,0.000,1000,893,100,true,false,0.800,hard
isotropic,768,HAMMING,bonferroni,33,1472,67.67,126.0,0.000,1000,996,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,34,1454,67.67,54.14,0.000,1000,709,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,35,1482,67.67,102.9,0.000,998,544,100,true,false,0.800,easy
isotropic,768,HAMMING,bonferroni,36,1441,67.67,87.23,0.000,1000,824,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,37,1469,67.67,64.47,0.000,1000,620,100,true,false,0.800,hard
isotropic,768,HAMMING,bonferroni,38,1462,67.67,74.47,0.000,1000,521,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,39,1456,67.67,80.81,0.000,1000,538,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,40,1428,67.67,70.97,0.000,1000,228,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,41,1436,67.67,55.07,0.000,1000,964,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,42,1395,67.67,61.46,0.000,1000,707,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,43,1467,67.67,56.27,0.000,1000,714,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,44,1456,67.67,63.53,0.000,1000,551,100,true,false,0.900,medium
isotropic,768,HAMMING,bonferroni,45,1454,67.67,103.0,0.000,1000,799,100,true,false,0.800,medium
isotropic,768,HAMMING,bonferroni,46,1459,67.67,93.55,0.000,998,879,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,47,1416,67.67,66.01,0.000,1000,582,100,true,false,0.500,medium
isotropic,768,HAMMING,bonferroni,48,1474,67.67,55.18,0.000,1000,510,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,49,1439,67.67,63.92,0.000,1000,705,100,true,false,0.800,hard
isotropic,768,HAMMING,bonferroni,50,1449,67.67,54.24,0.000,1000,799,100,true,false,0.600,easy
isotropic,768,HAMMING,bonferroni,51,1446,67.67,75.51,0.000,1000,349,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,52,1469,67.67,62.35,0.000,1000,737,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,53,1441,67.67,89.36,0.000,1000,799,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,54,1423,67.67,60.45,0.000,1000,423,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,55,1446,67.67,68.26,0.000,1000,588,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,56,1454,67.67,57.84,0.000,1000,980,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,57,1462,67.67,60.66,0.000,1000,949,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,58,1439,67.67,56.00,0.000,1000,331,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,59,1451,67.67,55.56,0.000,1000,535,100,true,false,0.600,easy
isotropic,768,HAMMING,bonferroni,60,1434,67.67,56.93,0.000,1000,589,100,true,false,1.000,easy
